text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"CRUDE OIL NETBACKS UP IN U.S., MEDITERRANEAN. Crude oil netback values in complex refineries rose slightly in the U.S. and the Mediterranean last Friday from the previous week but were lower elsewhere, according to calculations by Reuters Pipeline. The soft tone to refining margins reflects large worldwide stocks of petroleum products and thin trading activity, traders said. In the U.S. Gulf, sweet crudes rose in value by as much as 26 cts a barrel for West Texas Intermediate, an increase of 1.4 pct from the previous Friday, while sour crudes, such as Alaska North Slope, were up one pct. In the Mediterranean, netback values were up 17 cts to 22 cts a barrel, with Arab Light up 17 cts a barrel to 18.62 dlrs, a 0.9 pct increase from the previous Friday and Urals were up 22 cts a barrel to 19.16 dlrs, a 1.2 pct increase. But netbacks for crude oil refined in Northern Europe was generally lower with Brent valued at 18.89 dlrs, off 30 cts from the previous friday, and Bonny Light was off 17 cts to 19.58 dlrs a barrel. Refinery netbacks in Singapore were also lower, with heavier and sour crudes weakest. Arab Heavy dropped 10 cts to 16.63 dlrs a barrel and Dubai was off 12 cts to 18.09 dlrs. On the U.S. West Coast, however, netback values for ANS CIF L.A. were weaker with weak gasoline prices sending the yield at cracking plants down 68 cts to 18.42 dlrs from the previous Friday, as shown below in dlrs a barrel. TOPPING.........15.63......16.10......14.30 CRACKING........18.42......19.10......16.86 The Mediterranean region also showed netback values rising last Friday over the previous week with the largest gains shown by Es Sider and the heavier Urals crude oil, which were each up 22 cts a barrel last Friday to 19.40 dlrs and 19.16 dlrs a barrel, respectively. Netback values for the mediterranean region are shown below in dlrs a barrel. GRADE...........MAR 27.....MAR 20.....FEB 27 ES SIDER........19.40......19.18......16.44 ARAB LIGHT......18.61......18.44......15.52 IRAN LT.........19.25......19.08......16.16 KUWAIT..........18.51......18.33......15.42 URALS cif.......19.16......18.94......16.07 Netbacks in Northern Europe's refinery region were lower last friday from the previous week with Brent falling 1.6 pct to 18.89 dlrs a barrel. Netbacks for other grades of oil refined in Northern Europe are shown below in dlrs a barrel. ................MAR 27.....MAR 20.....FEB 27 BRENT...........18.89......19.19......16.77 BONNY LIGHT.....19.58......19.75......17.15 ARAB LIGHT......18.49......18.52......16.07 URALS CIF.......19.02......18.98......16.54 Refinery netbacks in Singapore were also lower with heavier and sour crudes weakest. Arab Heavy dropped 10 cts to 16.63 dlrs a barrel and Dubai was off 12 cts to 18.09 dlrs. Netbacks for other grades of oil refined in Singapore are shown below in dlrs a barrel. GRADE...........MAR 27.....MAR 20.....FEB 27 ATTAKA..........19.23......19.24......16.72 ARAB LIGHT......18.00......18.10......15.55 OMAN............18.21......18.25......16.31 DUBAI...........18.09......18.21......15.86 ARAB HEAVY......16.63......16.73......14.24 Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.K. MONEY MARKET GIVEN 90 MLN STG EARLY HELP. The Bank of England said it provided the money market with assistance worth 90 mln stg in response to an early round of bill offers from discount houses. Earlier, the bank estimated the shortage in the system today at some 1.05 billion stg. The bank bought bills for resale to the market in equal amounts on April 1, 2 and 3 at an interest rate of 10-7/16 pct. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHELL CANADA SAID IT RAISED CRUDE PRICES BY 47 CANADIAN CTS A BARREL TODAY. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRETTER INC <FTTR> 4TH QTR JAN 31 NET. Shr loss five cts vs profit 36 cts Net loss 784,000 vs profit 4,793,000 Revs 90 mln vs 79 mln Year Shr profit 27 cts vs profit 65 cts Net profit 4,010,000 vs profit 8,539,000 Revs 273 mln vs 214 mln Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC WARNS U.S. AND JAPAN ON TRADE TENSIONS. The European Community (EC) yesterday warned Japan and the United States, its main trading partners, that friction over trade issues is affecting the EC's relations with both countries. EC foreign ministers issued a statement deploring Japan's continued trade imbalance and appealed for the country to make a greater effort to open up its markets. They also said they were disturbed by a draft bill before the U.S. Congress that would impose permanent quotas on textile imports and were prepared to react. The U.S. Administration has already distanced itself from the bill. EC External Trade Commissioner Willy De Clercq has written to his U.S. Counterpart, Trade Representative Clayton Yeutter, outlining the EC's concerns. The statement said ministers were very disturbed by U.S. Moves towards protectionism. ""The adoption of such measures would not fail to have a negative effect on the process of multilateral negotiations just started, as well as on bilateral relations,"" it said. Any unilateral U.S. Moves would leave the EC no option but to react according to the laws of the General Agreement on Tariffs and Trade, it said. In a separate statement on Japan, the EC ministers said they ""deplore the continued aggravation of the imbalance in trade (and) expect Japan to open up its market more."" The statement said the EC would continue to insist that Japan boost imports and stimulate domestic demand. Ministers also called on the EC Commission to prepare a report on U.S.-Japanese trade for July this year to enable them to take appropriate action where necessary. One diplomat said the call for a report showed ministers were determined not to let the Japanese question drop. ""It will be back on the table again and again,"" the diplomat said. De Clercq, talking to journalists during the meeting, said, ""There is a certain nervousness, a growing impatience within the Community concerning trade relations with Japan."" But diplomats said the EC is keen to negotiate with Tokyo to solve the problem rather than embark on a costly and damaging trade war, and the ministers called for more cooperation with Japan in industry and research. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LEUCADIA NATIONAL CORP <LUK> 4TH QTR NET. Shr 3.28 dlrs vs 22 cts Shr diluted 2.99 dlrs vs 22 cts Net 46.0 mln vs 3,328,000 Avg shrs 14.0 mln vs 15.2 mln Year Shr 5.41 dlrs vs 1.56 dlrs Shr diluted 4.94 dlrs vs 1.50 dlrs Net 78.2 mln vs 25.9 mln Avg shrs 14.5 mln vs 15.1 mln NOTE: earnings per share reflect the two-for-one split effective January 6, 1987. per share amounts are calculated after preferred stock dividends. Loss continuing operations for the qtr 1986, includes gains of sale of investments in Enron Corp of 14 mln dlrs, and associated companies of 4,189,000, less writedowns of investments in National Intergroup Inc of 11.8 mln and BRAE Corp of 15.6 mln. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAPANESE CRUSHERS BUY CANADIAN RAPESEED. Japanese crushers bought 5,000 to 7,000 tonnes of Canadian rapeseed in export business over the weekend for April shipment, trade sources said. Japanese crushers continue to concentrate on rapeseed purchases since it converts to a higher percentage of oil than other oilseeds, they said. A glut of feed meals makes other oilseeds, such as soybeans, less desirable because they would add to already large meal stocks. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BALDRIGE SUPPORTS NIC TALKS ON CURRENCIES. Commerce Secretary Malcolm Baldrige said he supported efforts to persuade newly-industrialized countries (NICS) to revalue currencies that are tied to the dollar in order to help the United States cut its massive trade deficit. ""We do need to do something with those currencies or we will be substituting Japanese products for Taiwanese products,"" or those of other nations with currencies tied to the dollar, Baldrige told a House banking subcommittee. The U.S. dollar has declined in value against the Yen and European currencies, but has changed very little against the currencies of some developing countries such as South Korea and Taiwan because they are linked to the value of the dollar. As a result, efforts to reduce the value of the dollar over the past year and a half have done little to improve the trade deficits with those countries. Baldrige told a House Banking subcommittee that the Treasury Department was attempting to persuade those countries to reach agreement with the United States on exchange rates. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"WINGS WEST AIRLINES <WING> 3RD QTR NET. Qtr ended Jan 31 Shr one ct vs nine cts Net 29,000 vs 349,000 Revs 7,892,000 vs 4,721,000 Note: nine mth data unavailable . Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.K. Chancellor forecast in budget speech GDP growth of 3.0 pct in 1987. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUROLATOR <PCC> IN BUYOUT WITH HUTTON <EFH>. New Jersey-based overnight messenger Purolator Courier Corp said it has agreed to be acquired for about 265 mln dlrs by a company formed by E.F. Hutton LBO Inc and certain managers of Purolator's U.S. courier business. Analysts have said that Purolator has been for sale for some time. Purolator announced earlier it was mulling a takeover bid, but analysts wrongly predicted the offer was from another courier company. Hutton LBO, a wholly owned subsidiary of E.F. Hutton Group Inc, will be majority owner of the company. Hutton said the acquiring company, PC Acquisition Inc, is paying 35 dlrs cash per share for 83 pct of Purolator's stock in a tender offer to begin Thursday. The rest of the shares will be purchased for securities and warrants to buy stock in a subsidiary of PC Acquisition, containing Purolator's U.S. courier operations. If all the shares of Purolator are tendered, shareholders would receive for each share 29 dlrs cash, six dlrs in debentures, and a warrant to buy shares in a subsidiary of PC Acquisition containing the U.S. courier operations. Hutton said in the merger shareholders would get 46 mln dlrs aggregate amount of guaranteed debentures due 2002 of PC Acquisition and warrants to buy 15 pct of the common stock of the PC courier subsidiary. Hutton said the company has valued the warrants at two to three dlrs per share. Purolator's stock price closed at 35.125 dlrs on Friday. While some analysts estimated the company was worth in the mid 30s, at least one said it would be worth 38 to 42 dlrs. This follows sales of two other Purolator units. It agreed recently to sell its Canadian Courier unit to Onex Capital for 170 mln dlrs, and previously sold its auto filters business. Purolator retains its Stant division, which makes closure caps for radiators and gas tanks. A Hutton spokesman said the firm is reviewing its options on Stant. Purolator's courier business has been lagging that of its U.S. rivals because of the high price it paid in the past several years to add air delivery to its ground fleet. E.F. Hutton will provide 279 mln dlrs of its funds to complete the transaction. This so-called ""bridge"" financing will be replaced later with long-term debt most likely in the form of bank loans, Hutton said. Hutton LBO is committed to keeping the courier business, its president Warren Idsal said. ""Purolator lost 120 mln dlrs over the last two years largely due to U.S. courier operations, which we believe the management is turning around. We belive it will be a very serious competitor in the future,"" said Idsal. William Taggart, chief executive officer of U.S. Courier division, will be chief executive officer of the new company. The tender offer will be conditioned on a minimum of two thirds of the common stock being tendered and not withdrawn to the expiration of the offer as well as certain other conditions. The offer will begin Thursday, subject to clearances from the staff of the Interstate Commerce Commission and will expire 20 business days after commencement unless extended. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JIM WALTER CORP <JWC> REGULAR DIVIDEND. Qtly div 35 cts vs 35 cts in prior qtr Payable April one Record March 14 Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONSOLIDATED STORES CORP <CNS> 4TH QTR JAN 31 NET. Shr 17 cts vs 13 cts Net 7,602,000 vs 4,879,000 Sales 141.5 mln vs 71.3 mln Avg shrs 45.0 mln vs 42.2 mln Year Shr 45 cts vs 32 cts Net 19.5 mln vs 12.0 mln Sales 397.2 mln vs 181.1 mln Avg shrs 43.4 mln vs 38.2 mln NOTE: Prior year net includes 2,600,000 dlr tax credit. Share adjusted for two-for-one stock split in June 1986. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COCOA CONSUMERS ACCEPT COMPROMISE BUFFER PLAN. Consumer members of the International Cocoa Organization, ICCO, accepted a final buffer stock rules compromise, ""on the condition that producers also agree,"" consumer spokesman Peter Baron said. The full council was meeting at 1530 GMT to discuss the compromise, which was put together yesterday by ICCO chairman Denis Bra Kanon. Consumer delegates said they were optimistic the council could reach agreement on the rules fairly quickly. Reuter ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVERY <AVY> 1ST QTR FEB 28 NET. Shr 33 cts vs 30 cts Net 13.0 mln vs 11.9 mln Sales 330.8 mln vs 249.7 mln Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.S. HOUSE PANEL APPROVES TRADE BILL. The House Ways and Means Trade Subcommittee unanimously approved a toned-down version of legislation designed to toughen U.S. trade laws and wedge open foreign markets to more U.S. goods. The measure now goes to the full House Ways and Means Committee next week, but major changes are not expected, congressional sources said. ""This product could very well be toughening our trade policy and doing it in a manner that opens markets without this frightening word 'protectionism',"" Ways and Means chairman Dan Rostenkowski, an Illinois Democrat said. The trade subcommittee backed away from mandating specific retaliation against foreign countries for unfair foreign trade practices as the House had approved in a trade bill last year. But it held over for the full Ways and Means Committee debate on a controversial plan by Rep. Richard Gephardt to mandate a reduction in trade surpluses with the U.S. by countries such as Japan, South Korea and Taiwan. Gephardt, a Missouri Democrat, has not decided the exact form of his amendment, an aide said. Last year the House approved his idea to force an annual ten pct trade surplus cut by those countries. The trade bill will be wrapped in with legislation from other committees dealing with relaxation of export controls, incentives for research, expanded worker training and education and other efforts to increase U.S. competitiveness. The comprehensive trade bill is to be considered by the full House in late April and then will be considered by Senate committees. It requires President Reagan to retaliate against foreign unfair trade practices but do not mandate quotas or tariffs and allow an exemption if U.S. economic security would be harmed by U.S. actions against other countries. The bill would make it easier for U.S. industries to win relief from surges of imports of competitive products. It extends until January 1993, the administration's authority to negotiate trade agreements as part of the new round of multilateral talks under the General Agreements on Tariffs and Trade. And, it includes provisions to tighten trade rules on copyrights, patents and telecommunications goods. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
