text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"COFFEE FALL NOT SEEN AFFECTING COLOMBIA'S DEBT. The sharp fall in international coffee prices will not affect Colombia's external credit situation, finance minister Cesar Gaviria told reuters. He said the current depression on world coffee markets was not totally unexpected and would have no immediate bearing on Colombia's financial state which he described as sound. ""Our foreign debt is high, but we can pay and I hope the foreign banking community will maintain its position toward us,"" he said. Colombia, the only major latin american country not to have rescheduled its external public debt, has a total foreign debt of 13.6 billion dlrs. Calls for a rescheduling of the debt have come this week from the opposition conservative party and the biggest trade union following the coffee price drop. Gaviria said lower coffee prices this year could mean a loss of 1.5 billion dlrs in revenues for 1987. Gaviria submitted to the world bank and the inter-american bank last week in new york a borrowing plan, for a total of 3.054 billion dlrs to be disbursed over the next four years, which he said was approved. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ISRAEL'S FIVE-YEAR PLAN TO BOOST AGRICULTURE. Israel has drawn up a five-year plan for 1987-1991 to raise agricultural production by 500 mln dlrs to 2.7 billion dlrs, an annual rise of 3.4 pct, the Israeli Ministry of Agriculture said. Agricultural exports are to be increased by 180 mln dlrs, or 4.8 pct per year on average. The area planted to cotton is to remain at the 1986 level of 100,000 to 112,500 acres with exports expected to bring in 80 to 90 mln dlrs per year. The 34 pct decline from the 1985 level reflects continued water rationing which will remain in force, the ministry said. Groundnut production is planned to increase by 13,000 tonnes, or 57 pct, by 1991 and exports by 9,000 tonnes, or 82 pct. Maize production is targetted to rise by 48,000 tonnes, or 48 pct, and exports by 34,000 tonnes, or 45 pct. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U.S. CREDITS FOR ECUADOR SWITCHED TO VEG OIL. The Commodity Credit Corporation (CCC) switched five mln dlrs in credit guarantees to Ecuador to provide for more sales of U.S. vegetable oil, the U.S. Agriculture Department said. The credit guarantees were previously earmarked for sales of U.S. cotton, feedgrains and wheat. The action reduces the guarantee lines previously authorized for sales of cotton from 1.5 mln dlrs to 500,000 dlrs, for feedgrains from four mln to two mln and for wheat from 45 mln dlrs to 43 mln dlrs and increases coverage for vegetable oil sales from two mln to seven mln dlrs, the department said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
IWC ups Soviet grain 1986/87 import estimate three mln tonnes to 29 mln - official. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARKET LOAN COULD BE PINNED TO U.S. TRADE BILL. Sen. David Pryor, D-Ark., said he was considering amending the Senate Finance Committee's trade bill with a provision to require a marketing loan for soybeans, corn and wheat. Pryor told the Futures Industry Association that there was great reluctance among members of the Senate Agriculture Committee to reopen the 1985 farm bill, and that a marketing loan might have a better chance in the Finance panel. The Arkansas senator said the marketing loan -- which in effect allows producers to pay back their crop loans at the world price -- had led to a 300 pct increase in U.S. cotton exports in 14 months and a 72 pct increase in rice exports. Pryor serves on both the Senate Finance and Agriculture Committees. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"FRANCE SOLD WHEAT FLOUR TO CHINA - ONIC. France has sold between 50,000 to 100,000 tonnes of wheat flour to China, the Director General of France's Cereal Intervention Board (ONIC) Bernard Vieux said. He gave no further details of the sale, but added French millers were worried about the unfair competition facing French flour due the lack of end-of-season storage premiums for wheat. ONIC raised its estimate of 1986/87 flour exports to 1.70 mln tonnes compared 1.65 mln forecast in March and the 1.87 mln exported in 1985/86. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SOVIET PAPER DETAILS GEORGIAN FLOOD DAMAGE. Floods and avalanches killed 110 people and caused around 350 mln roubles worth of damage in the southern Soviet republic of Georgia earlier this year, the government daily Izvestia said. Some 80,000 hectares of agricultural land and gardens had been inundated, damaging tea plantations and orange groves, the newspaper said. It added that spring sowing in southern parts of the country was some two weeks behind schedule because of the late thaw but gave no precise crop estimates. In the most detailed report to date on the heavy snows in January and floods in February, Izvestia said 8,200 people had been evacuated from mountain areas, 4,500 houses had been damaged and hundreds of kilometres of roads and power lines had been destroyed. A separate article in the daily warned that a sudden thaw was expected shortly in the Ukraine and southern parts of Russia, which experienced record snows this winter. Preventive measures have already been taken in some areas including the evacuation of cattle. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"MALAYSIAN CRUDE PALM OIL OUTPUT FALLS IN FEBRUARY. Malaysian crude palm oil (cpo) production fell to an estimated 270,400 tonnes in February from an estimated 273,300 tonnes in January and 332,995 in February 1986, the Palm Oil Registration and Licensing Authority (PORLA) said. Cpo stocks fell to an estimated 286,440 tonnes in February from 287,940 in January and 653,411 in February last year. Processed palm oil stocks in February fell to an estimated 193,060 tonnes from 205,060 in January and 225,576 in February 1986. The January and February figures are subject to revision. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PORK DELEGATES VOTE ON FARM BILL, FARM CREDIT. Delegates from the National Pork Producers Council, NPPC, attending the American Pork Congress in Indianapolis, voted overwhelmingly to recommend the U.S. congress not to change the farm bill. While there are no specific pork items in that legislation, feed grain prices directly affect pork producer profits, the NPPC said. Don Gingerich, a delegate from Iowa, said ""to have unpredictable changes come along periodically makes it very difficult to plan and causes a lot of disruption."" Other members said the farm bill has some imperfections but that's a price pork producers are willing to pay for legislative stability, an NPPC spokesman said. Delegates also passed unanimously a resolution that Congress and the administration should act swiftly to identify problems in the farm credit system. Farm Credit Task Force chairman and newly elected Vice President of the NPPC Ray Hankes, said delegates wanted a program that all commodity groups can work with and bring a resolution to this problem with legislators in Washington. Hankes added that the National Pork Producers Council will work to save farmers and keep credit available, but not to save or create any one credit system. Reuter ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PANAMA SUGAR VESSEL SAFELY DOCKED AT GREENOCK. The Panamanian motor vessel Northern 1, 4,217 dwt, was safely towed into Greenock over the weekend after having its crankshaft broken off the Scottish coast during severe weather, Lloyds Shipping Intelligence said. Northern 1 was loaded with 3,000 tons of sugar from Demerara. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"LONDON GRAINS SEES WHEAT RECOVER FROM LOWS. U.K. Physical wheat values recovered from initial losses of one to two stg per tonne caused by overnight news of the release of an additional 300,000 tonnes of intervention feed wheat for U.K. Weekly home market tenders. Consumer buyers were attracted by the cheaper offers, traders said, and by early afternoon the market had recovered to one stg down to unchanged. U.K. Wheat futures also rallied to end the morning unchanged to 0.05 stg easier. In East Anglia, April deliveries of feed wheat traded at 123 and May at 124 but were subsequently bid one stg a tonne The market for denaturable wheat in Liverpool held comparatively steady with sellers holding back due to uncertain conditions. April deliveries made 127.50 and June 129.50 stg per tonne, basis Liverpool. The fob market for wheat started easier but here again selling pressure lifted around midday. Apr/Jun shipments traded fob east coast at 123 stg per tonne. This compared with 124 paid for April yesterday and 125 for May/June. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CREDITOR BANKS MAY BUY INTO SINGAPORE COFFEE FIRM. The nine creditor banks of the Singapore coffee trader <Teck Hock and Co (Pte) Ltd> are thinking of buying a controlling stake in the company themselves, a creditor bank official said. Since last December the banks have been allowing the company to postpone loan repayments while they try to find an overseas commodity company to make an offer for the firm. At least one company has expressed interest and negotiations are not yet over, banking sources said. However, the banks are now prepared to consider taking the stake if they find an investor willing to inject six to seven mln dlrs in the company but not take control, the banking sources said. Teck Hock's financial adviser, Singapore International Merchant Bankers Ltd (SIMBL), will work on the new proposal with the creditor banks, they said. Major holdings are likely to be held by the two largest creditor banks, Standard Chartered Bank <STCH.L> and Oversea-Chinese Banking Corp Ltd <OCBM.SI>, they added. Teck Hock owes over 100 mln Singapore dlrs and the creditor banks earlier this week agreed to let Teck Hock fufill profitable contracts to help balance earlier losses. The nine banks are Oversea-Chinese Banking Corp Ltd, United Overseas Bank Ltd <UOBM.SI>, <Banque Paribas>, <Bangkok Bank Ltd,> <Citibank NA>, Standard Chartered Bank Ltd, Algemene Bank Nederland NV <ABNN.AS>, Banque Nationale De Paris <BNPP.PA> and <Chase Manhattan Bank NA.> REUTER ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOVIET SUGAR IMPORTS HIGHER IN OCT/NOV. Soviet sugar imports in October and November were significantly higher than in the same period of the year before, according to figures received by the International Sugar Organization. Imports in October totalled 23,803 tonnes, compared with 4,685 tonnes in the same month of 1985, while November imports were up to 136,029 tonnes from 46,541. For the first 11 months of 1986, Soviet imports totalled 5.12 mln tonnes, against 4.30 mln in the same period of 1985. The October 1986 import figure consisted entirely of whites from Cuba, while the November total was made up of 84,037 tonnes Cuban whites and 51,992 tonnes whites from Thailand. Of the imports in the January/November period, those from Cuba were up to 3.81 mln tonnes from 3.65 mln and from Thailand to 292,808 tonnes from 22,800. Soviet exports also increased in 1986. The January/November export total of 289,232 compares with 165,859 tonnes in the first 11 months of 1985. Exports in October 1986 were 20,064, down from 38,853 a year earlier, while November exports were up from 32,796 to 50,855 tonnes. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"U.K. INTERVENTION BOARD DETAILS EC SUGAR SALES. A total 59,000 tonnes of current series white sugar received export rebates of a maximum 45.678 European Currency Units (Ecus) per 100 kilos at today's European Community (EC) tender, the U.K. Intervention Board said. Out of this, traders in West Germany received 34,750 tonnes, in the U.K. 13,000, in Denmark 7,250 and in France 4,000 tonnes, it added. Earlier today, London traders had expected the subsidy for the current season whites campaign for licences to end-Aug to be more than 45.00 Ecus per 100 kilos but Paris traders were more precise by forecasting a rebate level of 45.75 to 46.0 Ecus. London traders were also reluctant earlier to predict the likely tonnage to be authorised for export in view of the on-going dispute between the Commission and European producers over the threatened action by the producers to move over 800,000 tonnes to intervention. Last week saw 60,500 tonnes whites athuorised for export at a maximum rebate of 44.819 Ecus per 100 kilos. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"USDA PROPOSES NAME CHANGES IN BEEF GRADE. The U.S. Agriculture Department proposes to rename the ""USDA Good"" grade of beef to ""USDA Select."" The department said the proposed change is in response to a petition from Public Voice for Food and Health Policy and would present a more positive image of this grade of beef and help calorie-conscious consumers select leaner cuts of meat. Under current rules, the ""good"" grade of meat has less marbling and fat than the ""prime"" or ""choice"" grades, it said. Standards for all of the grades would remain unchanged under the proposal. Reuter ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEASONAL STABILISATION SEEN FOR COFFEE PRICES. The onset of cooler weather in Brazil during the southern hemisphere winter is expected to have a stabilising effect on a weak coffee market, West German trade sources said. ""The annual fear of frost in Brazil will probably grip the market sometime this month until June or early July,"" one trader said. The trade believes the International Coffee Organization (ICO) is unlikely to tackle the re-introduction of quotas before its September meeting and until then the market will not see any unexpected sharp moves in either direction. REUTER ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INDIA BUYS 46,000 TONNES OF VEGETABLE OILS. The Indian State Trading Corporation purchased 46,000 tonnes of vegetable oils at its import tender on Friday, market sources said. The business was for April shipments and comprised 20,000 tonnes of European rapeseed oil at 318 dlrs, 20,000 tonnes of soyoil, believed South American origin, at 314, and 6,000 tonnes of Malaysian rbd palm olein at 347 dlrs, all per tonne cif. Palm oil sellers were disappointed at the light purchase of rbd olein and early trading saw the market ease nearly 10 dlrs under Malaysian refiner and dealer selling. April shipments traded down to 326 dlrs per tonne, fob. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"U.S. EXPORTERS REPORT 104,000 TONNES OF CORN SOLD TO UNKNOWN DESTINATIONS FOR 1986/87. ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
